FirstLayer_task_speed_factor_1,FirstLayer_task_speed_factor_2,FirstLayer_task_speed_factor_3,FirstLayer_task_speed_factor_4,FirstLayer_task_speed_factor_5,FirstLayer_task_speed_factor_6,FirstLayer_task_speed_factor_7,FirstLayer_task_share_factor_1,FirstLayer_task_share_factor_2,FirstLayer_task_share_factor_3,FirstLayer_task_share_factor_4,FirstLayer_task_share_factor_5,playerName,POSTU5,FirstLayer_arg_freq_factor_1,FirstLayer_arg_speed_factor_1,FirstLayer_arg_share_factor_1,FirstLayer_hotkey_freq_factor_1,FirstLayer_hotkey_speed_factor_1,FirstLayer_hotkey_share_factor_1,FirstLayer_dialogue_freq_factor_1,FirstLayer_dialogue_freq_factor_2,FirstLayer_dialogue_freq_factor_3,FirstLayer_dialogue_freq_factor_4,FirstLayer_dialogue_freq_factor_5,FirstLayer_dialogue_freq_factor_6,FirstLayer_dialogue_freq_factor_7,FirstLayer_dialogue_freq_factor_8,FirstLayer_dialogue_freq_factor_9,FirstLayer_dialogue_freq_factor_10,FirstLayer_dialogue_freq_factor_11,FirstLayer_dialogue_freq_factor_12,FirstLayer_dialogue_freq_factor_13,FirstLayer_dialogue_freq_factor_14,FirstLayer_dialogue_freq_factor_15,FirstLayer_dialogue_freq_factor_16,FirstLayer_dialogue_freq_factor_17,FirstLayer_dialogue_freq_factor_18,FirstLayer_dialogue_freq_factor_19,FirstLayer_dialogue_freq_factor_20,FirstLayer_dialogue_share_factor_1,FirstLayer_dialogue_share_factor_2,FirstLayer_dialogue_share_factor_3,FirstLayer_dialogue_share_factor_4,FirstLayer_dialogue_share_factor_5,FirstLayer_dialogue_share_factor_6,FirstLayer_dialogue_share_factor_7,FirstLayer_dialogue_share_factor_8,FirstLayer_dialogue_share_factor_9,FirstLayer_dialogue_share_factor_10,FirstLayer_dialogue_share_factor_11,FirstLayer_dialogue_share_factor_12,FirstLayer_dialogue_share_factor_13,FirstLayer_dialogue_share_factor_14,FirstLayer_dialogue_share_factor_15,FirstLayer_dialogue_share_factor_16,FirstLayer_dialogue_share_factor_17,FirstLayer_dialogue_speed_factor_1,FirstLayer_dialogue_speed_factor_2,FirstLayer_dialogue_speed_factor_3,FirstLayer_dialogue_speed_factor_4,FirstLayer_dialogue_speed_factor_5,FirstLayer_dialogue_speed_factor_6,FirstLayer_dialogue_speed_factor_7,FirstLayer_dialogue_speed_factor_8,FirstLayer_dialogue_speed_factor_9,FirstLayer_dialogue_speed_factor_10,FirstLayer_dialogue_speed_factor_11,FirstLayer_dialogue_speed_factor_12,FirstLayer_dialogue_speed_factor_13,FirstLayer_dialogue_speed_factor_14,FirstLayer_dialogue_speed_factor_15,FirstLayer_dialogue_speed_factor_16,FirstLayer_dialogue_speed_factor_17,FirstLayer_dialogue_speed_factor_18,FirstLayer_dialogue_speed_factor_19,FirstLayer_dialogue_speed_factor_20,FirstLayer_dialogue_speed_factor_21,SecondLayer_dialogue_inter_factor_1,SecondLayer_dialogue_inter_factor_2,SecondLayer_dialogue_inter_factor_3,SecondLayer_dialogue_inter_factor_4,SecondLayer_dialogue_inter_factor_5,SecondLayer_dialogue_inter_factor_6,SecondLayer_dialogue_inter_factor_7,SecondLayer_dialogue_inter_factor_8,SecondLayer_dialogue_inter_factor_9,SecondLayer_dialogue_inter_factor_10,SecondLayer_dialogue_inter_factor_11,SecondLayer_dialogue_inter_factor_12,SecondLayer_dialogue_inter_factor_13,FirstLayer_behaviorType_freq_factor_1,FirstLayer_behaviorType_freq_factor_2,FirstLayer_behaviorType_share_factor_1,FirstLayer_behaviorType_share_factor_2,FirstLayer_behaviorType_share_factor_3,FirstLayer_behaviorType_speed_factor_1,FirstLayer_behaviorType_speed_factor_2,FirstLayer_behaviorType_speed_factor_3,FirstLayer_map_share_size_factor_1,FirstLayer_map_share_duration_factor_1,FirstLayer_map_duration_factor_1,FirstLayer_map_share_size_factor_2,FirstLayer_itemInter_freq_factor_1,FirstLayer_itemInter_freq_factor_2,FirstLayer_itemInter_freq_factor_3,FirstLayer_itemInter_freq_factor_4,FirstLayer_itemInter_freq_factor_5,FirstLayer_itemInter_speed_factor_1,FirstLayer_itemInter_speed_factor_2,FirstLayer_itemInter_speed_factor_3,FirstLayer_itemInter_speed_factor_4,FirstLayer_itemInter_share_factor_1,FirstLayer_itemInter_share_factor_2,FirstLayer_tool_freq_factor_1,FirstLayer_tool_freq_factor_2,FirstLayer_tool_speed_factor_1,FirstLayer_tool_speed_factor_2,convinceBillScore,firstSetUpScore,secondSetUpScore,thirdSetUpScore,forthSetUpScore,PREU5,ThirdLayer_inter_factor_1,ThirdLayer_inter_factor_2,ThirdLayer_inter_factor_3,ThirdLayer_inter_factor_4,ThirdLayer_inter_factor_5,ThirdLayer_inter_factor_6,ThirdLayer_inter_factor_7,ThirdLayer_inter_factor_8,ThirdLayer_inter_factor_9,ThirdLayer_inter_factor_10,ThirdLayer_inter_factor_11,ThirdLayer_inter_factor_12,ThirdLayer_inter_factor_13,ThirdLayer_inter_factor_14,ThirdLayer_inter_factor_15,ThirdLayer_inter_factor_16,ThirdLayer_inter_factor_17,ThirdLayer_inter_factor_18,ThirdLayer_inter_factor_19,ThirdLayer_inter_factor_20,ThirdLayer_inter_factor_21,ThirdLayer_inter_factor_22,SecondLayer_task_inter_factor_1,SecondLayer_task_inter_factor_2,SecondLayer_task_inter_factor_3,SecondLayer_arg_inter_factor_1,SecondLayer_hotkey_inter_factor_1,SecondLayer_behaviorType_inter_factor_1,SecondLayer_behaviorType_inter_factor_2,SecondLayer_mapExp_inter_factor_1,SecondLayer_tool_inter_factor_1,SecondLayer_tool_inter_factor_2,SecondLayer_dialogue_inter_factor_14,SecondLayer_dialogue_inter_factor_15,SecondLayer_dialogue_inter_factor_16,SecondLayer_dialogue_inter_factor_17,SecondLayer_task_inter_factor_4,SecondLayer_item_inter_factor_1,SecondLayer_item_inter_factor_2,SecondLayer_item_inter_factor_3,SecondLayer_item_inter_factor_4
-0.098965307,0.009863928,-0.020379935,0.052636905,-0.024051392,0.035182204,-0.015849423,-0.036228006,0.004030807,-0.003744201,0.08415418,-0.009096656,41,High,0,-0.406084382,4.430558392,-0.0232922,-0.017199027,-0.013721084,1.952985385,-1.417154859,-0.980278372,-0.35631204,0.361992851,-0.206209055,-0.950998299,0.342480827,-0.266226971,0.124262362,-0.698776892,-0.576049206,-0.580576499,0.733969105,-0.477844476,-0.116085107,-0.019322221,-0.386406424,-0.134619739,-0.772352369,-0.526190055,-0.111729052,-0.37727481,2.927883194,-1.948261571,1.774578233,-1.220255766,-0.867271442,-0.845670923,0.027133038,-0.544346033,-0.345462769,-0.712650686,-0.23946315,1.286798705,-0.210661308,-1.53520631,-1.475418313,-0.118642845,-0.252077022,0.026268172,0.346073539,-0.453696673,-0.146936462,-1.013373037,-0.521533221,0.148476725,0.005267095,0.279049333,0.25786506,0.581652782,-0.280910039,-0.664520873,-0.326480279,0.720541045,-0.353485473,-0.244539152,-0.234852101,0.196516531,-0.20570889,0.71880186,-0.3277373,-0.328035321,0.125406112,0.369112776,0.637645164,-0.303614961,-0.089466995,0.208019824,0.082929072,-0.143361504,0.783320642,-0.263699443,0.091442329,0.438206685,-0.130410147,0.053640852,-0.153809703,-0.005654207,Small,Small,Small,Small,4.737086343,1.07685276,0.19343972,1.15146848,-1.589430266,0.615015481,4.688675205,-0.482618363,1.328751631,0.619611878,0.068711049,0.979251006,-0.765772469,-1.095003071,-0.22659947,High,High,High,Low,High,High,0.834957342,-0.453143792,0.166879403,0.150611089,-1.258594039,-0.228463198,0.33541184,-1.967954608,-0.293723318,-0.672217116,-1.834407708,2.180809862,-0.373171982,1.305679847,-3.008192294,-1.84380051,1.950493617,0.006974948,1.151091465,0.615136735,-0.262490328,-1.184364293,0.236310683,0.163376965,-0.667220517,-2.756513422,0.622580073,-1.592304452,1.030084423,0.165802268,-1.172553198,1.477568391,-0.953720368,-0.823804957,-0.986332355,-0.231250625,-1.181347232,0.469404428,0.862089037,-0.209444061,-0.118191692
0.0609559,-0.011673624,0.015969186,0.060650633,0.012201901,-0.023613267,-0.01385114,-0.110672848,-0.007520417,-0.040763281,0.06472581,-0.022512742,42,Low,0,-0.610975529,2.8100969,-0.022469261,-0.003528674,0.028316554,3.773815078,0.560904243,-0.905304171,-0.378994239,-1.337451151,-1.305512249,0.839214071,-1.77330451,1.467156706,0.122332443,-1.429442426,0.015442285,-0.098620894,-1.307689658,0.654382429,-0.825483358,-0.859187292,1.279420285,0.893844447,-1.145220267,0.19355481,-0.214065564,-0.320880899,-0.53048175,1.210493542,3.079709652,-0.740983403,-0.438886128,-0.131357672,-0.188057685,0.771355854,-2.002270311,-0.699522096,2.916811281,0.74906974,-1.208731986,1.760913751,3.197408253,-1.804619967,-2.499348311,-0.106764484,2.608174509,-1.508004144,1.829101243,0.559063474,0.396267152,1.86187924,0.169266415,-1.580596581,0.003880297,-0.443578681,-0.539846372,0.134582456,0.672392762,0.903975035,-0.617207256,0.861233527,0.596915716,-0.066399512,-0.931255363,0.028884471,0.076481876,0.288091706,0.294075419,-0.289911396,-0.448665001,1.023930892,-1.586532664,1.040672389,0.782401377,-0.434969188,0.945539734,-0.1420159,0.107588439,0.063656662,0.008183881,0.089835266,0.004164763,-0.008983973,Small,Large,Small,Large,3.203683613,1.552629944,-0.428415905,-0.784987147,-4.61382727,0.736995008,0.689869067,-2.205215957,-1.685041563,-3.562604714,-2.17348331,-0.018785287,0.568261226,-0.884921884,-0.810846785,High,High,High,Low,High,Low,0.354635931,0.799317178,0.823429877,0.804649603,-0.329517161,0.878874823,-1.010569319,-1.046427876,0.549838451,-4.049153224,-0.62265358,2.170687786,0.067695535,3.207712703,-0.477159524,-0.776694541,-0.197610472,0.142959751,0.864363843,3.247262494,-1.262364291,-0.410419247,0.747474254,2.363768275,-0.455025665,2.047261315,1.272238914,-1.245497195,0.169459689,0.107861301,0.337423469,-0.027013962,0.125413931,-1.518486062,-0.05831194,0.531801468,0.611726705,2.300815523,-0.493493216,1.834971427,0.227370402
0.00270551,0.103675678,0.022121367,0.001775643,0.019376881,0.020042108,0.032351458,-0.002492406,0.106436164,-0.127319178,-0.038897021,0.010229003,43,High,-1.938212301,-1.346803194,0,-0.003500518,-0.020669403,-0.036639438,8.127485431,0.424953563,-3.0526098,-2.352267676,-2.889264479,-0.393899775,-0.788002424,-0.962447913,-0.358579038,-0.312202958,0.390475051,1.154167303,0.141671252,2.082755064,-1.06136916,-1.171044452,0.684114452,-1.875729586,1.982259212,1.125945529,-2.855853834,1.204891447,0.693444515,-2.104836556,-0.085032885,-0.684071499,0.214594868,0.27427335,1.760314641,0.220106797,-0.301816477,-0.952920488,2.003455256,0.6080403,-1.230137492,-1.557206971,-0.597793884,0.18240398,-1.362374131,0.582301645,-0.939027335,-2.427728514,0.135994649,-0.69385806,-0.216978672,0.555811279,1.663993272,1.279421638,1.839817549,0.075551499,-0.349585911,-0.794040002,0.972173703,0.212739113,0.549323687,-0.808644578,0.010855081,0.632641142,-0.743619291,-0.78074946,0.140818555,0.798229286,0.704362434,-0.254226186,-0.691749969,0.247054959,-0.190995488,0.692355253,-0.198518714,-0.051390285,0.594450181,0.934383897,-0.077217706,0.012086921,0.061887605,0.078557761,0.077667115,-0.230912773,-0.065296147,Small,Small,Small,Small,8.114295008,8.396783124,0.740076576,-2.814069593,-6.002440102,5.625340422,-1.544863184,-2.038651515,-5.131257561,0.215332124,3.376786756,0.979251006,-0.307296304,-1.13453667,0.051702434,High,High,High,High,High,Low,0.190299711,0.404487155,-0.346201141,-1.121411033,-2.559138229,0.526453938,0.612072425,2.352396695,-0.995276799,1.373919355,-0.710134643,1.153395045,1.1413715,-2.910628682,1.556150483,1.350205828,-0.660130456,-1.677275795,0.085729326,1.33759836,-0.7463001,0.478974168,-1.467811939,-1.817113343,-2.078563862,-1.534493379,1.250552492,0.004175284,-0.211394446,-0.050730885,-0.004141952,1.070803002,1.05517141,2.558836356,-1.725614349,1.480754356,-0.847661637,0.011940219,-1.436099189,2.211902639,-1.593429826
-0.074227776,0.00803942,-0.003902152,0.003277258,-0.005078719,0.002054135,-0.002913852,-0.084673123,-0.008222394,-0.009906736,0.012900044,-0.004946032,44,High,1.334848138,-3.05862675,0,-0.013547803,0.007363639,0.008611344,2.239836339,-0.84356736,-1.045665169,-0.59259445,0.159033372,-0.25483233,-1.566006491,0.709790568,-0.824219302,0.69321173,-0.101718131,-0.23056288,-0.411019564,0.724903693,-1.603064862,0.352373675,-0.782303698,-1.337790375,-0.708112929,-1.548948281,0.237957213,-0.438563319,0.462367171,-2.351200797,-2.05992085,0.415204117,0.242511991,-0.019506472,2.050546256,-0.307696354,-0.341626948,-0.534422061,0.665353431,-0.799968412,0.577639871,0.873369179,-0.222643963,-1.62106015,0.223532789,-0.002591369,1.989294395,0.211854522,-0.098341588,-1.137703573,-1.370254866,0.495730575,-0.792225106,-0.341031637,-1.757556287,0.689008301,-0.274450605,1.019999993,0.457148437,-0.361806956,0.000260208,0.374404175,0.310992871,-0.852803131,0.124857783,-0.206897994,-0.526365173,-0.329243168,-0.4446038,0.487170391,-0.077945696,0.113967288,-0.252295971,-0.317863762,1.199981066,0.096290893,0.673203677,0.918711195,-0.009804362,0.125640342,-0.198043497,0.141305737,0.056408947,0.165103249,-0.097098774,Small,Large,Small,Large,4.868840114,1.469372423,0.24099423,1.833731827,-4.07620443,1.769153775,3.893604719,2.661833329,5.10377447,-0.080808675,-1.650350836,0.979251006,-2.109762074,-0.912596239,0.349744806,High,High,High,High,High,High,-0.51017984,0.679102113,1.638868186,-0.838904258,-0.846515353,-1.833465834,-0.076851095,-0.39342607,-0.290365629,2.234427416,-0.137605014,-0.669109558,0.211608514,-1.447280619,0.395985265,2.28556246,-1.496302871,0.198030605,-2.412004497,-1.13413079,2.427026672,1.288100597,1.081390566,-1.129123982,1.282956327,-0.675898854,0.85077471,2.456959662,-0.393155156,-2.142977841,-0.673020311,-1.38707774,0.31542476,1.120082351,0.113833292,2.316556384,1.845574418,-1.275452288,-0.902262612,1.654251971,0.524673987
0.055930603,-0.041677136,0.041432146,-0.074569794,0.044042098,0.016117302,-0.11096465,0.056181217,0.032476665,0.038219537,-0.027308759,0.009624724,45,High,-1.839147617,0,0.389980079,0.002059595,0.030009775,0.072747426,1.746916609,-1.793533586,-1.810831282,0.539263025,0.133173332,0.016823953,-0.887228954,0.17956613,-0.567414555,0.035041862,-0.011875485,-0.024670731,-0.062256071,0.051571769,0.070792813,0.738603879,-0.366210063,0.209362204,-0.237596597,-0.320810008,0.172498855,0.769361413,0.226835682,2.518164624,-2.173537637,1.023930151,-1.655289542,-1.61768585,-0.443420469,1.368826266,-0.2981071,1.579581,0.545927749,0.777592079,1.556501189,0.63360457,-0.911244431,-0.525748913,1.997290605,0.804111615,0.714022171,-0.513744854,-0.762713817,-0.209085121,-0.085526316,-0.392911144,0.348141806,-1.437893091,-0.753102649,-0.118179756,0.555120703,-1.06098922,0.374468165,0.220601572,0.517228058,-0.62037488,-0.370571833,-0.638921562,-0.568082105,-0.513045022,-0.294677671,-0.167320643,0.028812425,0.440084903,0.071419458,0.368514853,-0.391627275,-0.28386591,-0.778452105,0.651741966,0.3322678,-0.654883599,0.337558381,-0.672004273,-0.092000444,0.241675986,-0.184144279,-0.058273343,-0.102948606,Small,Small,Small,Small,-0.214466962,4.841454048,0.495384944,3.297044066,2.402316521,-1.042460511,0.120448811,1.636668001,-0.836137503,2.604522215,2.393784001,-1.016821581,-0.100037927,1.162047334,-0.847838818,High,High,High,High,High,Low,-1.104282708,1.179634192,2.631731165,0.423546171,0.921615236,0.42657402,0.978300284,0.445531533,1.955023608,0.717348044,1.996543977,-1.285997949,0.955896543,-1.318434144,0.617607043,-0.006377497,-0.103075241,1.313804581,0.745394337,0.358754147,0.371669247,1.355615054,0.439924937,0.324454364,1.589859842,0.000612521,-0.549402273,0.63285394,-2.204586401,-0.070114126,-0.485148984,-0.575670421,-1.423644138,1.311537012,0.077737351,1.539364498,0.650837586,-1.143366626,-1.665717878,0.032260447,1.14451952
-0.036972402,-0.022306602,0.142296012,0.074519709,0.004951039,0.015410752,-0.001722268,0.033074416,-0.011257432,-0.056433914,-0.062168775,-0.095472075,46,High,-2.924826634,0,1.676502345,-0.023895969,-0.011632795,-0.014500471,1.854894921,-1.161728303,-0.155570379,-0.616846739,-0.764676274,-0.547632138,1.208429854,-1.781991325,0.609713808,1.405447416,-0.58429385,0.271068102,0.161841806,0.198180253,0.617850557,-0.162475085,-0.023522245,-0.606438694,0.257270933,0.057743317,0.007538096,0.434774362,0.105286812,-5.532074309,1.019151157,-0.907739791,-0.450434302,0.892563092,0.562577588,-1.331239311,0.53328566,-2.536928929,-0.526790542,-0.795272209,0.368567278,0.754932233,1.057637128,0.395112189,1.285186742,0.173597776,-1.544837337,0.258230638,-0.216717666,-0.167508983,0.117253937,-0.585797876,1.166761999,0.179525007,-0.146577128,0.295685814,0.648566061,0.290123337,-0.571379179,-0.000389674,0.145910133,0.212301922,-0.036167247,0.888640628,0.234406809,0.221828765,-0.254873902,0.582565203,-0.29998037,0.303679373,0.345702015,0.638208223,0.821874355,0.385231317,-0.334555915,-0.069588361,-0.134483543,-0.388703316,-0.738574102,-0.0506233,-0.415238332,-0.081864557,0.115163584,0.117968529,-0.167760105,Small,Large,Small,Large,-3.135950776,2.157247769,-0.524514499,-0.880168216,0.795747693,0.913183881,1.956916656,-3.583708288,-1.871553509,-1.03849859,-0.196600389,0.979251006,1.067713153,-1.208688626,-0.360933329,High,High,High,High,High,High,-0.909314417,0.440086116,-0.666724179,-0.359376106,-0.236663985,0.037234091,-1.139496845,0.572779289,0.289292482,-1.888146592,-0.023108875,-0.797210112,-0.085191525,-0.274337539,-0.273373747,0.214390066,-0.773143211,-0.243050688,-0.38581281,0.927415441,-1.127069026,0.174503036,-0.320698109,0.469160727,0.303339397,-0.73759102,-0.240544501,-0.685356232,0.018822517,-1.565221123,0.878390447,1.106836889,0.346824246,0.173483762,0.331910967,-0.428540029,1.394890701,0.344695378,-1.116449762,0.999023523,-0.584584059
-0.140869091,0.113359474,0.002000581,0.034271393,0.000274006,-0.097918631,0.016881362,0.13815217,0.012400479,0.121491165,-0.017709545,0.0083667,47,High,0,-2.00968127,2.300783472,-0.016138653,0.00133985,0.003805375,2.258558065,4.294936389,1.414557878,-1.351464835,-3.155014009,-1.558332526,-0.009558345,-0.883308074,0.733907516,-1.618345629,1.017156918,0.628690177,-0.540258578,-1.196067326,0.518629958,-0.872350774,0.729675136,1.165715131,0.24962184,0.330277778,2.501366653,-0.573879315,1.030805262,-4.214224838,1.517497158,-0.433236168,3.405922188,0.636065415,0.913957578,-0.659905668,-0.211915731,-1.119575877,0.392644819,0.711175349,-1.294053374,0.459345733,0.763311996,0.487532329,-0.992095617,-1.257778982,-0.332923339,0.275808222,0.133865302,-0.122271667,-0.744540623,-1.753980819,-0.765825565,-0.536452558,0.186146394,-1.294248651,-0.25549832,-0.308288671,-0.369036946,-1.145482163,-0.863278389,0.485491324,-0.646498068,-0.887436734,-0.189489067,0.975425538,1.193861467,-1.051467862,0.655920285,0.010633665,-0.743740078,-0.563885955,-0.584842742,0.084476931,-0.354057825,1.111711853,-0.522504205,-0.371369529,0.556291299,0.167338044,0.234552126,0.355055327,-0.367371353,0.528784363,0.003166153,Large,Large,Small,Small,13.35298549,-5.990191526,-0.042030672,-6.28084764,-4.851324158,-2.139192591,-2.62404125,-4.491397922,-1.422259729,-1.574919085,2.558414442,-0.96122291,-0.505285559,-0.35514309,0.712963781,High,High,High,Low,Low,Low,2.01443591,-1.341490717,0.81940849,0.525575914,-3.081128004,-0.356219408,-0.931451663,1.953130462,-0.454989801,-0.843582776,0.03716117,-1.285783805,0.229050324,0.391305968,2.041072699,0.696984917,-3.08293894,0.001462125,-2.052214481,-0.814721966,-0.221461243,1.729753578,0.388805343,0.35178658,0.512562497,0.144214658,-1.998558634,0.759188673,0.361312529,-1.260417441,-0.857369953,0.356554568,-1.808069859,2.282735941,-0.591142355,0.771165504,1.05783865,1.995211876,-1.956787043,-0.659898053,0.123838017
0.014258451,0.024605454,0.085223861,-0.007692706,-0.017783525,-0.008054409,0.056538053,-0.084011026,-0.018337931,0.060216922,0.004257629,0.015890281,48,High,6.952384905,-0.987295696,0,-8.38E-05,0.034872116,0.017468482,7.988945772,5.145705663,-3.303592211,-1.577809623,-5.024637284,-2.308750545,-1.826581641,0.343058106,2.134246745,-3.134346522,-2.808339714,1.140731891,3.068363831,0.476490717,-0.163460032,-1.537277936,-1.255423043,1.85896376,-0.395219053,0.153037443,1.760477963,-1.430532249,-0.299766239,-1.932110069,-2.670209209,3.267298737,0.066292544,-0.457548033,-0.480392602,-1.017832994,2.175229934,-0.745132436,0.164584589,0.073795918,-0.171224555,-2.426811003,0.543706925,0.025390303,-0.468828698,-1.664311628,1.378392678,-0.538132949,0.824961558,-1.703905378,0.589857499,-0.188895336,0.995054331,0.62917377,-1.163513227,-0.596903984,0.171360169,0.359394666,0.498392885,-0.554151022,-0.941798149,0.750950678,0.599848898,-0.860219313,1.470718493,0.40394849,-0.640593888,0.371176161,1.012978152,-0.221726034,-0.589367899,0.068179345,-0.896639383,0.184523545,1.075838021,-1.19523793,-0.016854132,0.584647203,0.353038933,0.221852806,0.201924567,-0.24079307,-0.588868312,0.012379292,-0.066830197,Small,Large,Small,Large,12.79083506,1.766631761,0.524265339,3.894843826,-12.81199313,1.462068703,-7.56984846,-4.954584087,0.230204841,4.431358438,-2.108430563,0.979251006,-4.524841631,0.463082499,0.462892708,High,Low,High,High,High,High,1.742051214,1.478517886,0.373535324,-0.980579286,-3.232134518,3.128702302,-0.518551038,-0.201478759,0.84564516,-2.195636806,0.367380167,3.410764623,-2.435144455,0.463641346,0.907274482,0.129461287,-1.562293659,-0.935213534,-0.475848974,0.246870256,1.873694109,-0.527230901,-0.534966145,-0.10069776,-2.267621167,-0.089598412,-0.550796776,1.031549215,-1.055661593,0.739967951,1.10720983,-0.417989795,0.093832223,-2.96500995,1.263992718,0.25634212,0.327684931,-2.142852653,0.76843258,-1.373052483,-1.436301764
-0.084074662,-0.017851634,-0.034335961,0.025603918,0.096722951,0.042518386,-0.047860493,0.043266056,-0.015377654,-0.207239854,-0.040207769,0.040224904,49,Low,0,-0.841600216,-1.71392821,-0.021146503,-0.009636309,-0.005886257,3.605787359,0.62406673,3.614913427,0.696507689,0.596724062,-0.067548796,-0.250865877,0.288622248,0.118395037,-0.183376779,-1.570915294,-1.561859749,-1.359659044,0.53553985,0.935358125,-1.724025758,1.02933042,0.439284812,0.082428552,-0.036029726,0.370193978,-0.26781484,-0.302064119,1.179838198,-1.665207328,3.175247684,1.312004885,0.056361658,-0.663991268,-0.437920566,0.375113824,1.063365874,-0.764627619,-1.075056823,0.365535034,-1.250788346,-0.003120078,-0.700243751,-0.709183476,-0.043317336,-0.158265027,-0.306355318,-0.082115419,0.24214216,2.337495828,0.700278908,0.06886796,-0.361989265,0.27051354,0.033007036,-0.244414243,0.764683111,0.726567958,0.575320141,-0.130524172,0.461733102,0.171236841,0.743593679,-0.139617678,0.360125477,0.313014401,-0.850789477,1.109878404,0.35701577,0.890219991,0.592672942,-0.240287404,-0.443433684,-0.372808818,-0.118401949,0.22539168,-0.199303193,0.408996412,0.5372863,0.272560782,-0.318852575,-0.50525246,-0.062138854,-0.146219391,Large,Large,Small,Small,18.75066278,-8.666550149,1.114009161,1.153383952,11.55755684,5.961546036,0.620225089,0.790168581,0.031837106,1.436716842,1.292041203,0.646572242,-0.769091106,-0.638727051,0.412242907,High,High,High,High,High,Low,2.666756763,0.552464026,1.081968013,-0.234153477,2.540837883,-1.390620196,-1.510563206,-0.134646506,0.581028077,-1.329799515,0.032967346,0.285457965,0.40410521,0.371336545,-0.819106776,0.430335508,1.497556787,-0.432948135,1.242353816,-0.199187115,0.159830593,0.616244609,-0.469373459,0.920005339,-0.764975996,0.550518374,-1.611923014,-1.217318334,0.271686569,1.23948933,3.263672765,-0.199357465,-0.873668908,-0.28200251,0.302233517,0.118181155,-1.815173815,1.06566341,-0.644173638,0.231903172,1.11993112
-0.016496319,0.047455936,-0.014758352,0.028150836,-0.023829692,0.000397454,-0.011263598,-0.09364543,-0.040417622,0.038978882,0.033567677,0.131225553,50,High,7.784906338,0,-0.426415435,-0.006632894,0.029711486,-0.029390321,1.85825534,-1.676705897,-0.533607548,-0.210183353,0.433595846,-0.021213176,-0.111617649,-0.038695275,-0.039477023,-0.58811052,-0.493353624,-0.445496736,-0.464986896,-0.155424413,-0.006043567,0.096550697,-0.020060502,-0.048619954,0.060164439,0.10629931,-0.031985173,0.077384772,0.280329372,-0.580243513,-0.564731813,1.384163255,-0.490035159,-2.352049261,-0.937806291,-1.282408548,0.136658279,0.513658252,0.480565688,1.08860939,-0.574397372,0.710816568,0.676017564,0.310388033,-0.419625429,0.292611114,-0.71834347,-0.069460429,-0.022066717,0.54895952,0.478014874,-2.27123637,-1.526684666,0.018278201,-0.582154109,0.88531265,0.514282123,0.009759886,0.094263814,0.241342765,0.240579342,-0.819603913,-0.997643296,0.590268471,0.353418778,-1.051096643,0.224293407,0.178987711,-0.556988271,-0.560517724,1.247495272,1.253499398,-0.153116674,-0.378050687,-0.674219255,-0.35349275,-0.348107339,0.703333191,-0.580540097,-0.147317732,-0.146050722,-0.142744062,-0.076024276,0.14314838,0.048152482,Small,Small,Small,Small,-4.663026084,4.880359831,-0.095389901,-0.489136768,0.687933853,0.093876719,0.227634943,1.132842957,-0.123874812,0.08968071,-0.89359962,-0.96122291,2.259442959,-0.865953603,-0.298346062,High,High,High,High,High,High,-2.124597034,-0.587175114,0.011910832,0.250828414,-0.808663085,-0.510122282,0.342025449,0.487498263,-0.719882057,4.024686913,-0.368216864,0.252649178,0.560371298,-1.97228183,-0.198918666,0.07263427,-3.734244628,-0.710439303,-0.741885643,-1.628831958,-0.048265641,-1.078721242,1.499907693,-2.071247821,-0.031364115,-0.004972389,1.305949969,2.224147997,-0.903367323,-0.428322297,0.159492667,0.331960821,0.282817976,-0.023638385,-1.240836949,0.254070426,2.894785637,0.297817266,-0.734283053,-0.261715575,1.240486839
