FirstLayer_task_speed_factor_20,ThirdLayer_inter_factor_29,FirstLayer_arg_freq_factor_1,FirstLayer_dialogue_freq_factor_13,ThirdLayer_inter_factor_12,SecondLayer_item_inter_factor_6,SecondLayer_dialogue_inter_factor_4,FirstLayer_task_speed_factor_12,FirstLayer_itemInter_freq_factor_2,FirstLayer_hotkey_freq_factor_2,FirstLayer_arg_speed_factor_7,FirstLayer_task_speed_factor_15,FirstLayer_itemInter_speed_factor_2,ThirdLayer_inter_factor_9,FirstLayer_dialogue_freq_factor_18,SecondLayer_arg_inter_factor_4,FirstLayer_tool_freq_factor_2,SecondLayer_tool_inter_factor_2,FirstLayer_task_speed_factor_30,ThirdLayer_inter_factor_16,fountainScore,SecondLayer_dialogue_inter_factor_1,ThirdLayer_inter_factor_10,SecondLayer_task_inter_factor_13,FirstLayer_task_share_factor_10,FirstLayer_task_speed_factor_28,FirstLayer_task_speed_factor_32,FirstLayer_task_speed_factor_13,ThirdLayer_inter_factor_37,SecondLayer_arg_inter_factor_2,FirstLayer_arg_freq_factor_8,drillRoomScore,FirstLayer_arg_share_factor_2,FirstLayer_arg_freq_factor_6,PREARG,FirstLayer_arg_freq_factor_9,POSTARG,playerName
-1.014828035,0.864796342,-0.932525596,-1.122742667,0.639628602,-0.597046718,-1.101573736,-1.573621716,-0.249728651,-0.601112666,2.671900845,2.678624594,0.732786992,-0.385704139,0.735524657,-0.729069066,-0.793572054,-0.375720262,-1.793834384,-0.176406053,-0.508637954,-2.28200704,-0.140520392,-2.210930396,1.045104531,-0.034366892,-0.85634703,3.209504379,-0.650559907,1.478270296,-0.836226829,-0.980030312,-0.154934611,-0.16718226,1.38023501,-0.227105078,High,52
0.83128091,-2.765149749,1.04351293,2.030073267,-0.510353846,-0.361600367,0.691572585,2.715898988,-4.095021216,-0.448226822,-1.086636569,1.604771373,-2.114734624,-0.469390384,0.736161308,0.003669616,-0.151761086,0.870873666,1.862518129,1.542313202,1.02915987,1.867815702,1.532032755,-2.082794931,3.208608802,1.762169826,1.89008442,-4.92491719,-2.046838944,-1.006632787,-1.548094293,5.112842126,-1.020102001,2.035834767,0.585484644,0.197917032,High,53
2.921542728,1.224833504,2.541785034,0.296818773,0.482211796,-1.597193347,-1.108880138,2.662520239,-3.482106439,-0.685481366,0.423776256,-2.048017948,0.026092692,-1.932123232,2.388753812,-2.591049832,-0.942662413,1.052494475,2.794580945,-0.91861965,8.608504439,-2.278395179,0.517032735,-0.148122939,0.589925362,0.154399543,2.279843853,2.476353355,-1.347082403,0.242598169,2.090220048,0.577787818,-0.142542906,-2.888756065,-2.033047062,0.82180651,High,54
-3.590455191,1.202587048,0.903756971,3.850278043,-0.674610773,-0.87941499,-0.219384048,0.948879942,-1.699468261,-2.591149211,0.562408322,-4.542695834,-2.122179778,-1.217422087,-0.992139617,-0.864132483,-1.522639624,0.074978168,2.714471153,-0.017151587,-1.716675437,-1.519378484,1.691611352,-0.683088425,0.509403779,-0.482113117,-1.941916258,0.380052218,-0.397989448,1.226342679,-1.769572582,0.130885055,0.720418843,-1.373810287,1.409968144,-0.997879784,Low,55
4.672390211,2.90962124,-0.18312189,-1.141959671,-1.076774782,-0.519319089,-0.84492093,-4.90068336,20.21115549,1.109870787,0.38713148,-3.817253544,1.115167725,0.225496505,-0.019018458,-0.376924513,0.476416798,0.028234304,-1.133072428,0.895134622,-5.207989802,2.231818101,0.264315913,-0.488538071,-1.708383943,-0.487108871,-0.397685665,0.740308834,-1.026139776,0.144676598,0.294644135,-0.317350291,0.14547217,-0.370015848,-0.204977989,-0.131493706,High,56
-5.486945404,1.6915349,-0.276511233,-0.824239488,-0.207779425,-1.380140335,0.127821559,2.540267798,6.765344257,-0.112481918,-0.036417956,-4.685185126,-2.896621622,1.206550711,1.304441623,0.360088499,-0.368627077,-0.021889301,1.373602194,-2.607097729,1.288502949,2.081681654,-1.365439458,1.480524363,-0.980136187,-0.807029105,1.21456896,-7.215021066,0.754367366,0.60081592,-1.142072348,3.64141734,-1.152954242,2.165463632,0.948646782,-0.632189888,High,57
-2.427594455,0.253526269,-0.283560907,3.623952147,0.434559271,-0.828324447,0.748731282,-1.176905515,0.873939181,-1.453798983,1.74786657,2.789855302,3.612586389,0.475244265,0.418148152,-1.166143672,-0.58753381,0.67255325,2.194676946,-0.079452232,-1.140871692,0.158095888,-0.27196778,-2.75659608,3.630655914,1.25419171,2.380844374,3.333158259,0.84603957,0.027724498,2.485196657,2.977602993,0.932780805,-1.023052734,-2.404433135,-0.49145015,High,58
-2.779827792,-1.327814277,0.187772012,0.383707115,0.831301134,-0.046806752,1.954473838,-3.550516017,0.701858514,1.019516537,-0.071655646,1.78644617,1.733636376,1.643677742,-0.023638445,-0.808440089,-0.130002511,-1.189346879,2.615712631,-2.340063678,-5.60337315,0.150479829,-0.073164923,-2.450696882,3.00729119,0.796325216,0.862397118,5.345967982,-1.232509465,0.371794026,2.747115845,1.726074509,0.226843955,-0.894600811,-0.95345284,-1.099278697,Low,59
-0.853179458,0.31511264,0.835798267,-1.334667256,1.470411198,-0.714890405,0.344114858,-0.034361974,1.728311753,0.282182836,0.101607613,-2.737742082,1.052417436,0.300891268,-0.781448296,1.079666397,0.189482378,1.402652426,-0.107492375,0.941194051,1.828955345,-0.170572536,0.417836401,1.17860291,-0.685977258,0.151918188,1.826794149,-2.585702264,-0.966531789,-1.549029827,-1.327045653,0.802705565,1.682744042,1.626447014,0.833142838,-0.709083818,High,60
5.513096914,-0.467693631,0.681010345,0.526278825,-0.239132533,-1.659012876,-0.125937315,-2.382206335,10.43051242,-0.154138076,1.13259566,0.23158552,2.443273779,-1.143927333,0.926574125,1.493711619,-0.289447751,0.671697389,7.214263126,0.262107777,2.439566417,-0.62530685,-0.031375639,2.748257109,-0.235412275,-1.064495757,1.103929493,1.348773243,1.786702175,0.470347584,-2.322613608,2.332647494,-0.579686821,-1.477819393,1.669263851,0.68261681,Low,61
1.158710153,-0.390579809,-0.767772255,0.0486256,0.132180713,-1.446471439,-0.637848191,-4.98623763,10.97429977,0.598513044,0.20408299,5.685568863,1.295269773,-0.620474356,1.071559702,1.911818115,-0.203918959,0.043967685,-0.411593822,-0.058915891,-3.571196099,-1.695336503,-0.356822696,-1.007603679,1.080147855,2.040790463,1.217762542,-0.917260107,-1.080030382,0.081920852,0.29915719,3.013734254,0.268428039,-0.165821421,-1.703451919,-0.110790198,High,62
-0.943365721,-0.797549567,0.051739458,2.217201395,0.353644594,-0.004049915,-0.576903991,-3.299703532,-7.589892217,0.11571786,0.001374089,0.820860052,-0.899708613,0.751814155,0.452425409,0.727786548,-0.635620451,-1.285802784,3.199590434,0.305016487,-3.923070324,0.484673914,0.163503926,-1.632832722,3.244892518,1.041013298,-0.227820997,3.566693739,0.440517038,0.0968214,0.09942762,1.596850291,-0.049579112,-0.536074132,-0.649605324,0.07956542,Low,63
-3.932974378,0.528378323,-0.776720142,-0.097231108,0.247907237,-0.214627245,-0.422854734,1.000729853,-8.413234196,-1.030373328,-0.158241384,-4.259265428,-1.418435568,0.754395957,0.031279334,-0.370730175,-1.324927046,-2.594396817,4.737435284,0.807559621,-4.008230662,0.140193321,-0.428901856,1.740063868,-0.069868654,0.292567878,2.838878834,-6.482304861,0.442623667,0.092938033,-0.174925078,0.197304562,0.01186008,-0.378008009,0.790215677,0.043200952,High,64
0.783952152,0.221614313,-0.942116921,-0.82704476,-0.084582489,0.173862661,0.799375046,-1.294635058,2.040450427,0.111849672,-0.816085606,2.435372082,-0.128831451,-1.066043334,-0.875625285,-0.519659684,0.67786061,-0.663737453,-1.385550573,0.197946767,1.25275883,0.74917023,-0.270583296,-1.181298347,1.169406356,-0.243713934,-1.34487954,4.077776271,1.604172293,-0.004782038,-1.045055812,-1.483453683,-1.466974901,0.869665061,0.892294987,-1.723492456,High,65
0.178034638,-0.001324122,0.679880611,0.094617275,0.649670367,0.229675272,-0.331145762,-2.538316131,-4.450424328,-0.589431982,0.083919095,2.796552217,-0.662359497,-1.00478898,0.0519368,-0.088053622,-0.973037588,0.330245161,-1.915349894,-0.731433496,-5.205910998,0.030367942,-0.580446731,-1.357650787,0.246552044,0.465440909,0.180032325,-1.556418324,-0.521721115,-0.000151007,-2.140030513,0.404814525,0.276076876,-0.11455465,1.333055771,0.902310042,High,66
0.474994055,-0.154118235,-0.016245831,-0.551918792,0.29229209,0.076236271,-0.351600566,-2.983125581,-4.604485564,-0.148805106,0.243998489,1.678292985,-0.840034058,-1.008001532,0.055028986,-0.325271018,-0.987332759,0.142585699,-2.024428822,-0.783906952,-4.733926578,-0.048995486,0.122627768,-2.178909741,0.290015345,0.009453153,-1.883615641,1.34334766,0.0665448,-0.663794853,-3.284611503,-0.91808854,0.780723074,0.143057741,1.946836774,1.400102323,High,67
1.017476636,-1.540449568,-0.103747263,-0.750060211,-0.058978049,-1.013579719,0.568714295,-3.083210623,14.38703584,1.775933802,0.08223352,2.159084572,-0.141265635,-3.040737448,-0.825922792,-0.568025185,0.39585604,-1.201434439,-1.319019407,-0.41200821,-5.550598713,-0.108149206,0.244901102,-1.611417177,1.304632925,0.713186377,-1.811017242,1.292759387,-0.442443136,0.401328009,-1.646153012,0.274076463,-0.315090856,-0.069213911,-0.077402955,0.696264295,High,68
-0.684043183,-0.996660937,0.101250481,1.449597892,0.59406429,0.750024674,0.141705165,-4.305245969,3.671564682,3.815960115,-0.137783625,-1.905630208,4.861646294,0.624974068,1.095698892,0.77633461,1.589151166,1.425782707,-1.226058164,-0.561537478,-5.156017413,-0.078798687,-0.182663518,-2.299843495,-0.676375591,-1.001011152,-0.458548092,-0.660452112,0.375895059,0.209268287,0.119913043,0.236123291,0.538175272,-0.483739972,-1.23288883,-0.36203917,Low,69
3.823499335,0.083607256,0.423608529,-0.218658681,1.159537576,-0.263130805,-0.221760225,0.775997465,-7.468426158,-0.921999739,-0.404601126,-5.067614212,-1.132799609,1.060801913,0.077453095,-0.347242709,-1.240928381,-1.695738134,5.727325558,-0.096120587,-3.944865805,0.211471258,-0.671289822,4.216804624,-0.343790065,2.243266569,2.468508984,-9.58721966,0.374598731,-0.076372166,-0.129387566,7.891123673,-0.100153366,-0.301491944,0.972697387,-0.015502339,High,70
0.654770346,-0.948417417,0.254112977,-1.554155665,0.062075116,-0.054172551,0.388847287,1.187928059,-3.402588996,-0.921688148,0.692463333,1.861492305,0.606088971,-0.869231556,0.43078495,0.249421377,-0.919602572,-1.522809436,1.343432025,1.027046968,2.165059387,-0.371153755,0.429971035,0.018148698,0.48655699,-0.127753481,1.507960578,-0.208761553,0.272099198,-0.192662003,-1.530203917,1.315626777,1.750248633,-0.456717414,1.541545957,0.344069661,High,71
0.657888629,-1.453932715,-0.747295183,1.603178132,0.96591511,-0.458289854,0.488861844,-1.801579173,14.53025497,2.373090463,0.350173916,2.651534137,-1.094508697,0.577652787,0.806213702,1.087531483,1.717418039,-0.953636953,-3.487506501,-0.339056025,-3.425527955,-1.163727182,-0.751074142,-1.744123363,1.299376756,0.220435643,-0.443732213,4.880685658,1.34162548,-0.725633775,-0.185611232,-2.923922482,0.793795771,0.083420706,0.849143756,0.445407705,Low,72
-1.08395207,-0.734418562,0.586167085,-0.129081259,0.452858336,0.057399589,-0.598097245,-4.477449265,-7.23163514,-0.113250637,-0.350589061,2.351614883,-0.891991055,0.997212147,0.475523845,0.565491847,-0.545365026,-1.004413945,3.511219976,0.544970895,-3.986377145,-0.031394555,-0.253549911,-2.008317246,3.176791926,1.621055424,0.558516786,2.980045652,0.52261806,-0.050484859,-0.152977812,2.402393323,-0.088752025,-0.300027116,-0.336445313,-0.016216002,High,73
-0.534363809,-1.20603487,-0.120074792,0.955724504,0.012262266,-0.023841531,-0.929824604,-4.329028294,0.326258314,-0.577973844,0.018778717,1.950508904,0.755049309,-1.937548611,1.198133614,-0.760134959,-0.711505608,-0.079786215,2.379900409,-0.024689457,-2.497208185,0.120833741,-0.349586471,-2.771648614,2.820397671,1.441694377,-0.465926135,3.493407499,-0.413378362,0.300077147,1.58813851,1.605148139,-0.409193541,0.257409498,-1.681287796,-0.044610923,High,74
-0.97092488,1.095155876,0.501789689,-1.459090524,0.209441263,-0.598046634,-0.465230214,-0.062824624,1.019080066,-0.760812929,1.119883378,-2.247334141,-0.423227436,-1.121239225,0.546296966,-0.381276886,-1.277560459,-1.726250223,-2.657462453,-1.289899927,2.758629086,1.223961659,0.206506702,-1.200463473,0.268800214,-0.109236285,0.19599892,-7.078761085,0.179578581,-0.447608798,1.96272148,-0.642060351,0.349679501,1.059990377,-1.032612057,-1.878276285,High,75
-3.927368009,0.838343174,1.579253368,-1.002043878,0.406223799,0.954042698,-0.352861202,4.347350511,0.375798152,-1.257836845,-0.803080197,-4.775242048,-3.744810036,-0.747357891,1.991926441,0.493732612,-1.794878992,0.487638192,-2.781846346,-0.767505299,4.597911889,0.264675334,0.090661281,0.588104154,-1.024852066,0.326809748,3.874429535,-4.152896109,1.482868161,-1.108899415,-0.427096477,2.03090034,0.964331268,1.194753465,0.171165314,2.15227764,Low,76
1.546258318,0.017129421,0.334803794,-0.082333231,-1.118969499,-1.525751991,0.667925809,-0.429017257,10.28567698,-0.26305023,-0.170019287,0.147966403,3.418492711,3.058062912,1.690134652,0.169203179,-0.003358277,-1.233300178,2.31333473,0.486811112,-1.130583809,-0.803796671,-0.355427224,2.473475459,-1.87463419,0.3086594,1.569421297,1.967685669,-2.354561681,0.303768266,-1.26003771,1.287641386,-0.448509821,0.244227999,1.340091988,0.567610951,High,77
3.189376566,0.87015523,-2.947766933,-0.307763701,-0.159224687,-0.759451484,-1.424443065,-4.42863302,27.18989605,11.26082547,-0.287001831,-0.182623995,5.790591816,-0.199895554,1.235029658,-1.630564855,4.071395633,0.449922783,4.583478327,-3.140469109,-5.134334514,-2.830357629,1.901524184,0.943979216,-3.171920099,-1.571727027,-2.629772504,3.256509397,-2.413023615,-0.205800933,1.395489783,0.361463897,0.526706153,-0.621518975,-1.562604644,-0.61565183,Low,78
-3.04269028,-0.506911102,0.312863616,-1.038939567,0.413348736,-0.713154759,-0.118073766,0.876451489,-6.376370236,0.160509813,-1.30377748,-3.244030084,-0.9789041,-0.257903383,-1.785961661,-0.248285379,0.638808675,2.691520203,1.577229444,0.368226117,5.684611164,2.078645792,1.55636501,-0.207705755,0.643103085,-1.433700255,-0.91901478,0.36437048,-0.834909581,2.790079864,-1.969292587,-0.673345106,0.130523958,0.105178907,0.991295964,-1.580507102,High,79
-2.269835511,0.18240629,-0.486670959,-0.502442566,1.23141003,0.05138213,-0.741944434,4.513799627,1.395773211,1.686948754,1.145968902,-0.669676179,-0.695939913,0.443121583,-1.794354786,0.229960345,-0.873330877,1.195251849,-0.313003308,-1.13809677,3.497135028,0.460967803,1.263629342,1.570220266,-0.9917587,-0.556620141,-1.119798653,-1.838774811,-0.992325544,-0.259654065,-0.817656838,-0.150299458,-0.4820322,-1.067573829,0.800081675,-0.508820327,High,80
-1.976907519,-0.551987084,1.234994053,-0.384533588,0.417989116,2.734468751,0.565669803,0.17908493,-0.989632822,0.09699749,0.393040414,-4.656806355,-0.983129718,0.001555969,-1.410054023,0.39724774,0.065352278,-0.448277493,1.790581905,-0.438214634,0.406465461,-1.046472141,-1.117030936,2.546282398,0.419109552,1.432204117,2.697748515,-7.011569036,0.206032258,-0.108912567,1.113087197,2.75328461,-0.228733561,1.888908549,0.406765016,0.016449633,High,81
-1.311113169,0.507520297,-0.667181459,-1.32421635,-0.089730692,0.197170708,0.803224529,-6.906187556,-1.425191257,-0.445569553,-0.188334085,-1.857562062,-0.089694809,-2.287854422,-0.766560638,0.18272977,-0.310853428,0.284889818,-1.175815448,-0.492826435,-5.237893688,-0.541919652,0.052664179,-2.732627442,-0.066874179,0.049940559,0.678060546,-2.56034426,-0.206785637,-0.441195735,-1.258349116,2.33363806,-0.111723293,-0.061861688,0.165595511,0.203394527,High,82
2.172532852,-0.937265478,-0.701391432,4.776966054,-0.406186795,-0.507469644,-0.035965062,7.844650464,-2.600066555,-0.445476389,-2.874875503,-1.49007427,2.141662787,-0.869729161,-1.852195727,2.742148642,0.229200166,0.257912013,7.361457335,0.46946141,4.024372696,-2.254734933,-0.039397926,4.737007032,1.110730871,1.850398952,5.59638574,-9.741504227,0.613306949,-0.147573225,-0.346328261,3.799500949,2.967217276,2.003374766,-0.309398117,-2.689115534,Low,83
1.09827066,0.029602045,-0.620017047,0.725237274,-0.304634989,0.880959183,0.390102836,-2.103970764,7.196540625,2.40507486,0.514375835,1.788791382,0.691007826,-0.432070644,0.729014029,-0.696982635,0.587283201,1.02644799,0.283631179,0.281563304,-3.396159424,-0.668718817,0.742975041,-1.809954553,1.503690633,0.510030226,-1.863222082,4.767323567,-0.391212961,-0.361953022,-0.062693698,-1.191964162,0.152636343,1.128039073,0.461338046,0.075239252,Low,84
-1.270142339,0.231000866,0.954110467,1.746092172,-0.532697155,-3.900287425,0.826098987,-0.564950836,1.94970639,-0.155038435,-0.804889466,-2.652232617,1.215782473,-1.231302156,0.97218081,0.284582377,-0.377929075,0.625818191,2.696980493,2.458307319,6.381416812,0.205433761,-0.241053459,1.255696283,-0.204091122,1.508171128,3.441741206,-6.126345718,-2.421431944,-0.585096319,0.817151075,2.848300806,-0.239926827,-1.088857194,-0.198786272,1.012233887,Low,85
-0.495820626,0.433061574,-0.570552178,-0.417362092,-0.272325614,-0.421010093,-0.201851278,-5.94593593,15.61048166,-0.457632631,0.125231802,-0.522133022,-2.7530086,0.308414662,0.049583598,-0.020524464,-0.525799314,1.327891919,-1.821243167,-0.791078328,-3.701533273,0.424643429,0.323637882,-2.887882625,-0.409149469,0.526322505,-0.328777139,-2.552154012,1.269956534,-0.276873734,-1.418702453,0.457155307,0.144874232,0.560089167,0.359104426,0.365664865,High,86
0.339985938,-0.040205428,-0.553431288,-0.698789506,-1.19394714,-0.4546291,0.261366018,-1.65213396,6.37393487,-0.571684969,-0.434046092,-1.553508407,0.986320609,-0.149391654,1.027686313,-0.356093682,-0.268994329,-0.575629066,3.711861699,0.567618014,-4.686838666,-0.013666195,-0.237816489,1.973314965,-1.906848334,-0.412219483,1.581143654,1.632774358,-0.326674043,-0.474095605,0.093675387,1.991376383,0.245841498,-0.501503629,-0.530639385,0.015217146,High,87
0.945416302,-0.263142849,0.501268357,-0.206567626,0.379503462,0.164305804,-0.046549016,-1.625793895,-6.137848292,-0.95503696,-0.247289331,2.78457057,-1.107791565,-0.467358115,0.7003862,0.30784906,-1.238375926,-0.173694264,-3.8220936,-0.632190336,-3.80213225,0.328384521,-0.151041145,-2.140120807,0.494300586,-0.219253691,-1.61487748,4.523010132,0.902320158,-0.061764662,0.256598576,-3.066867887,-0.137294901,-0.490015545,-0.169714754,0.016211069,Low,88
-0.669943975,-1.088254163,-0.211599931,2.297880255,0.250283708,-0.166092173,-1.207517456,5.519897589,7.980512005,0.160604805,-0.059016842,3.417572057,-2.974461085,-1.314324834,-0.190883965,2.192363159,0.920709333,0.431784745,1.954069761,0.019328015,-5.258165168,0.764020776,0.743491728,-0.539230417,0.846358857,0.649009137,2.307584249,-2.406599271,-0.365633729,-0.128711625,1.621067673,4.61403868,-0.672200382,-0.568944209,-1.425216718,-0.766115304,High,89
0.366398032,0.205896931,-0.558732452,-0.843667441,-0.951901992,0.235362836,-0.057068579,-1.377029105,3.484271404,0.346642667,-0.671238676,1.853035568,1.405097705,-1.022083177,0.269458825,0.043856984,1.703226904,0.531520717,-1.174491783,0.722872876,-1.887108426,0.622366752,-0.307479954,-1.224534186,0.586379598,0.460884795,-1.547720611,4.333878391,1.135533352,1.189913604,-2.471128556,-1.706918911,-0.999892468,-0.000914507,1.921651317,0.74551398,High,90
-2.122018265,1.129561143,-0.117937554,0.377357594,-0.534812265,-1.742435692,-0.346929274,0.587967013,4.867449979,7.937276298,1.097518179,-5.346175359,0.039991413,-0.178142846,1.456178151,1.518901476,3.266190905,-1.304307774,5.106870862,-1.227295641,1.136137263,-0.321312601,-0.641296011,3.058492694,-0.655520151,0.960852382,2.270859291,-7.537497478,-0.129612689,0.016886702,2.920663592,6.00698658,-0.557943693,-0.185089138,-2.433417141,-1.927010124,High,91
-4.362866,0.471374582,-0.336405917,-0.725467915,1.024402238,-0.549700519,0.136087845,-0.675427339,1.197219965,1.548416989,0.415237388,-0.376887542,5.044674252,0.586181721,0.680019863,0.67586853,1.015201901,1.105383705,-1.702193278,-1.254454276,-1.962626986,1.763922338,0.608050783,1.60319241,2.451742942,0.41882265,-0.004283226,-5.162080197,1.909251004,0.754244653,0.351916398,2.197613141,0.120213744,-2.327585675,-0.443653615,-0.697341898,High,92
2.101303275,-0.277552107,3.114360342,-0.018809578,0.231618389,0.715646694,0.32059617,-5.223442701,7.357009388,-0.623309501,-0.326786793,-3.599669827,0.284720067,-1.139106876,0.753876307,-0.160956593,-0.949511195,-0.151433768,4.31759457,-0.477146616,2.821063847,-0.139359218,-0.316404122,-0.295235447,-1.354037275,-0.776419822,4.586664181,3.237485837,0.89176416,-0.014492451,-2.064925045,0.451810332,0.155489058,0.475446286,1.488272779,-1.225484076,High,93
2.390895263,-1.518368831,0.194256794,0.463600097,0.846779208,-0.314288275,0.099992085,-0.945121962,-0.121971247,2.333233331,0.060410766,-1.851389088,1.914209792,-1.102301727,1.790363395,-0.321197571,1.300089581,-0.147247975,1.616354493,0.720583299,-4.076025229,0.0017394,0.332098548,1.127191045,-2.380592268,-1.489034225,2.676272498,3.540712061,0.149488312,0.150980229,0.44007122,-0.16206155,-0.171135097,-0.600393024,-0.81860686,0.020822369,Low,94
4.649254839,-0.144952959,0.09374767,-0.451137596,0.102940378,0.034816783,-0.171054433,-4.476274215,-4.381127868,-0.973134256,0.104099934,-2.299835639,-0.753847958,-1.552644172,0.291054398,-0.684267781,-1.034191258,0.649377094,2.229619472,-0.167755304,-4.243010286,-0.148195901,-0.303734979,-1.841146456,-1.428702217,-2.101117265,-0.805689446,5.237062498,-0.049064831,0.054985556,0.044409813,-2.551905467,0.350799604,-0.51430095,-0.409360728,-0.065446147,Low,95
-1.558139087,-0.304567331,-0.076311244,-0.112899453,-1.113689108,-0.013750981,0.128824288,-2.582784791,14.05335121,0.810948185,-0.129575148,0.172758477,-2.135035749,-0.483761084,0.084866959,-0.516442651,0.552997087,-0.201087233,-1.276383886,-0.117096674,-4.316378867,0.391201723,0.129632701,-2.815872122,0.238859251,-0.178254343,-1.574881602,1.417260002,-0.449614826,0.007551104,0.35073128,-0.205903235,-0.586987228,-0.435639877,-0.586815071,-0.044232793,Low,96
-2.785392453,1.891015836,0.833598072,0.613001916,0.389087772,1.656299409,1.17173806,-1.62162883,-0.761714481,2.3397341,-0.263877683,3.004020968,1.198879276,1.053270878,-1.304686972,0.105505694,1.003733852,0.163811007,-0.218524037,-1.557764003,-5.510676871,-0.468874769,-0.305743171,-2.634320275,2.475637898,1.587135555,1.068610188,1.411193589,-2.237052083,0.069856256,-0.122135279,1.765114956,-0.020165109,-0.321966841,-0.53659413,-0.219958331,High,97
